origen_id,origen_zona,destino_id,destino_zona,distancia_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min,ingreso_viaje_usd
107,Gramercy,186,Penn Station/Madison Sq West,2.011,4.8,6.0,4.0,12.94
107,Gramercy,194,Randalls Island,11.02,26.4,33.1,22.0,46.28
107,Gramercy,202,Roosevelt Island,5.663,13.6,17.0,11.3,26.45
107,Gramercy,209,Seaport,4.721,11.3,14.2,9.4,22.97
107,Gramercy,211,SoHo,2.913,7.0,8.7,5.8,16.28
107,Gramercy,224,Stuy Town/Peter Cooper Village,1.184,2.8,3.6,2.4,9.88
107,Gramercy,229,Sutton Place/Turtle Bay North,3.799,9.1,11.4,7.6,19.55
107,Gramercy,230,Times Sq/Theatre District,2.594,6.2,7.8,5.2,15.1
107,Gramercy,231,TriBeCa/Civic Center,4.126,9.9,12.4,8.3,20.77
107,Gramercy,232,Two Bridges/Seward Park,2.566,6.2,7.7,5.1,15.0
107,Gramercy,233,UN/Turtle Bay South,2.599,6.2,7.8,5.2,15.11
107,Gramercy,234,Union Sq,0.929,2.2,2.8,1.9,8.94
107,Gramercy,236,Upper East Side North,7.094,17.0,21.3,14.2,31.75
107,Gramercy,237,Upper East Side South,5.061,12.1,15.2,10.1,24.22
107,Gramercy,238,Upper West Side North,6.961,16.7,20.9,13.9,31.25
107,Gramercy,239,Upper West Side South,5.635,13.5,16.9,11.3,26.35
107,Gramercy,243,Washington Heights North,17.566,42.2,52.7,35.1,70.5
107,Gramercy,244,Washington Heights South,15.147,36.4,45.4,30.3,61.54
107,Gramercy,246,West Chelsea/Hudson Yards,3.517,8.4,10.6,7.0,18.51
107,Gramercy,249,West Village,1.854,4.5,5.6,3.7,12.36
107,Gramercy,261,World Trade Center,5.513,13.2,16.5,11.0,25.9
107,Gramercy,262,Yorkville East,7.496,18.0,22.5,15.0,33.24
107,Gramercy,263,Yorkville West,7.423,17.8,22.3,14.8,32.97
113,Greenwich Village North,4,Alphabet City,2.438,5.9,7.3,4.9,14.52
113,Greenwich Village North,12,Battery Park,5.068,12.2,15.2,10.1,24.25
113,Greenwich Village North,13,Battery Park City,4.114,9.9,12.3,8.2,20.72
113,Greenwich Village North,24,Bloomingdale,10.075,24.2,30.2,20.1,42.78
113,Greenwich Village North,41,Central Harlem,11.545,27.7,34.6,23.1,48.22
113,Greenwich Village North,42,Central Harlem North,13.97,33.5,41.9,27.9,57.19
113,Greenwich Village North,43,Central Park,7.93,19.0,23.8,15.9,34.84
113,Greenwich Village North,45,Chinatown,2.536,6.1,7.6,5.1,14.89
113,Greenwich Village North,48,Clinton East,3.637,8.7,10.9,7.3,18.96
113,Greenwich Village North,50,Clinton West,3.848,9.2,11.5,7.7,19.74
113,Greenwich Village North,68,East Chelsea,2.248,5.4,6.7,4.5,13.82
113,Greenwich Village North,74,East Harlem North,12.388,29.7,37.2,24.8,51.34
113,Greenwich Village North,75,East Harlem South,10.447,25.1,31.3,20.9,44.15
113,Greenwich Village North,79,East Village,1.255,3.0,3.8,2.5,10.14
113,Greenwich Village North,87,Financial District North,3.955,9.5,11.9,7.9,20.13
113,Greenwich Village North,88,Financial District South,4.677,11.2,14.0,9.4,22.8
113,Greenwich Village North,90,Flatiron,1.312,3.1,3.9,2.6,10.35
113,Greenwich Village North,100,Garment District,2.768,6.6,8.3,5.5,15.74
113,Greenwich Village North,103,Governor's Island/Ellis Island/Liberty Island,9.044,21.7,27.1,18.1,38.96
113,Greenwich Village North,107,Gramercy,1.341,3.2,4.0,2.7,10.46
113,Greenwich Village North,113,Greenwich Village North,0.0,0.0,0.0,0.0,5.5
113,Greenwich Village North,114,Greenwich Village South,0.728,1.7,2.2,1.5,8.19
113,Greenwich Village North,116,Hamilton Heights,14.269,34.2,42.8,28.5,58.29
113,Greenwich Village North,120,Highbridge Park,17.989,43.2,54.0,36.0,72.06
113,Greenwich Village North,125,Hudson Sq,1.816,4.4,5.4,3.6,12.22
113,Greenwich Village North,127,Inwood,21.045,50.5,63.1,42.1,83.37
113,Greenwich Village North,128,Inwood Hill Park,21.304,51.1,63.9,42.6,84.33
113,Greenwich Village North,137,Kips Bay,2.384,5.7,7.2,4.8,14.32
113,Greenwich Village North,140,Lenox Hill East,6.989,16.8,21.0,14.0,31.36
113,Greenwich Village North,141,Lenox Hill West,6.732,16.2,20.2,13.5,30.41
113,Greenwich Village North,142,Lincoln Square East,5.595,13.4,16.8,11.2,26.2
113,Greenwich Village North,143,Lincoln Square West,5.329,12.8,16.0,10.7,25.22
113,Greenwich Village North,144,Little Italy/NoLiTa,1.506,3.6,4.5,3.0,11.07
113,Greenwich Village North,148,Lower East Side,1.816,4.4,5.4,3.6,12.22
113,Greenwich Village North,151,Manhattan Valley,9.405,22.6,28.2,18.8,40.3
113,Greenwich Village North,152,Manhattanville,12.828,30.8,38.5,25.7,52.97
113,Greenwich Village North,153,Marble Hill,22.891,54.9,68.7,45.8,90.2
113,Greenwich Village North,158,Meatpacking/West Village West,1.501,3.6,4.5,3.0,11.05
113,Greenwich Village North,161,Midtown Center,4.211,10.1,12.6,8.4,21.08
113,Greenwich Village North,162,Midtown East,4.52,10.8,13.6,9.0,22.22
113,Greenwich Village North,163,Midtown North,4.923,11.8,14.8,9.8,23.72
113,Greenwich Village North,164,Midtown South,2.536,6.1,7.6,5.1,14.88
113,Greenwich Village North,166,Morningside Heights,11.213,26.9,33.6,22.4,46.99
113,Greenwich Village North,170,Murray Hill,3.015,7.2,9.0,6.0,16.65
113,Greenwich Village North,186,Penn Station/Madison Sq West,1.906,4.6,5.7,3.8,12.55
113,Greenwich Village North,194,Randalls Island,12.362,29.7,37.1,24.7,51.24
113,Greenwich Village North,202,Roosevelt Island,7.005,16.8,21.0,14.0,31.42
113,Greenwich Village North,209,Seaport,3.379,8.1,10.1,6.8,18.0
113,Greenwich Village North,211,SoHo,1.572,3.8,4.7,3.1,11.31
113,Greenwich Village North,224,Stuy Town/Peter Cooper Village,1.563,3.8,4.7,3.1,11.28
113,Greenwich Village North,229,Sutton Place/Turtle Bay North,5.14,12.3,15.4,10.3,24.52
113,Greenwich Village North,230,Times Sq/Theatre District,3.852,9.2,11.6,7.7,19.75
113,Greenwich Village North,231,TriBeCa/Civic Center,2.784,6.7,8.4,5.6,15.8
113,Greenwich Village North,232,Two Bridges/Seward Park,2.946,7.1,8.8,5.9,16.4
113,Greenwich Village North,233,UN/Turtle Bay South,3.94,9.5,11.8,7.9,20.08
113,Greenwich Village North,234,Union Sq,1.18,2.8,3.5,2.4,9.87
113,Greenwich Village North,236,Upper East Side North,8.435,20.2,25.3,16.9,36.71
113,Greenwich Village North,237,Upper East Side South,6.402,15.4,19.2,12.8,29.19
113,Greenwich Village North,238,Upper West Side North,8.302,19.9,24.9,16.6,36.22
113,Greenwich Village North,239,Upper West Side South,6.976,16.7,20.9,14.0,31.31
113,Greenwich Village North,243,Washington Heights North,18.908,45.4,56.7,37.8,75.46
113,Greenwich Village North,244,Washington Heights South,16.488,39.6,49.5,33.0,66.51
113,Greenwich Village North,246,West Chelsea/Hudson Yards,3.138,7.5,9.4,6.3,17.11
113,Greenwich Village North,249,West Village,0.94,2.3,2.8,1.9,8.98
113,Greenwich Village North,261,World Trade Center,4.171,10.0,12.5,8.3,20.93
113,Greenwich Village North,262,Yorkville East,8.838,21.2,26.5,17.7,38.2
113,Greenwich Village North,263,Yorkville West,8.764,21.0,26.3,17.5,37.93
114,Greenwich Village South,4,Alphabet City,2.219,5.3,6.7,4.4,13.71
114,Greenwich Village South,12,Battery Park,4.34,10.4,13.0,8.7,21.56
114,Greenwich Village South,13,Battery Park City,3.386,8.1,10.2,6.8,18.03
114,Greenwich Village South,24,Bloomingdale,10.802,25.9,32.4,21.6,45.47
114,Greenwich Village South,41,Central Harlem,12.273,29.5,36.8,24.5,50.91
114,Greenwich Village South,42,Central Harlem North,14.698,35.3,44.1,29.4,59.88
114,Greenwich Village South,43,Central Park,8.657,20.8,26.0,17.3,37.53
114,Greenwich Village South,45,Chinatown,1.809,4.3,5.4,3.6,12.19
114,Greenwich Village South,48,Clinton East,4.365,10.5,13.1,8.7,21.65
114,Greenwich Village South,50,Clinton West,4.35,10.4,13.1,8.7,21.6
114,Greenwich Village South,68,East Chelsea,2.467,5.9,7.4,4.9,14.63
114,Greenwich Village South,74,East Harlem North,13.116,31.5,39.3,26.2,54.03
114,Greenwich Village South,75,East Harlem South,11.175,26.8,33.5,22.3,46.85
114,Greenwich Village South,79,East Village,1.036,2.5,3.1,2.1,9.33
114,Greenwich Village South,87,Financial District North,3.227,7.7,9.7,6.5,17.44
114,Greenwich Village South,88,Financial District South,3.949,9.5,11.8,7.9,20.11
114,Greenwich Village South,90,Flatiron,1.564,3.8,4.7,3.1,11.29
114,Greenwich Village South,100,Garment District,3.496,8.4,10.5,7.0,18.44
114,Greenwich Village South,103,Governor's Island/Ellis Island/Liberty Island,8.316,20.0,24.9,16.6,36.27
114,Greenwich Village South,107,Gramercy,2.069,5.0,6.2,4.1,13.16
114,Greenwich Village South,113,Greenwich Village North,0.728,1.7,2.2,1.5,8.19
114,Greenwich Village South,114,Greenwich Village South,0.0,0.0,0.0,0.0,5.5
114,Greenwich Village South,116,Hamilton Heights,14.996,36.0,45.0,30.0,60.99
114,Greenwich Village South,120,Highbridge Park,18.717,44.9,56.1,37.4,74.75
114,Greenwich Village South,125,Hudson Sq,1.088,2.6,3.3,2.2,9.53
114,Greenwich Village South,127,Inwood,21.772,52.3,65.3,43.5,86.06
114,Greenwich Village South,128,Inwood Hill Park,22.032,52.9,66.1,44.1,87.02
114,Greenwich Village South,137,Kips Bay,3.111,7.5,9.3,6.2,17.01
114,Greenwich Village South,140,Lenox Hill East,7.717,18.5,23.2,15.4,34.05
114,Greenwich Village South,141,Lenox Hill West,7.46,17.9,22.4,14.9,33.1
114,Greenwich Village South,142,Lincoln Square East,6.323,15.2,19.0,12.6,28.9
114,Greenwich Village South,143,Lincoln Square West,6.057,14.5,18.2,12.1,27.91
114,Greenwich Village South,144,Little Italy/NoLiTa,0.875,2.1,2.6,1.8,8.74
114,Greenwich Village South,148,Lower East Side,1.597,3.8,4.8,3.2,11.41
114,Greenwich Village South,151,Manhattan Valley,10.133,24.3,30.4,20.3,42.99
114,Greenwich Village South,152,Manhattanville,13.556,32.5,40.7,27.1,55.66
114,Greenwich Village South,153,Marble Hill,23.619,56.7,70.9,47.2,92.89
114,Greenwich Village South,158,Meatpacking/West Village West,1.72,4.1,5.2,3.4,11.87
114,Greenwich Village South,161,Midtown Center,4.938,11.9,14.8,9.9,23.77
114,Greenwich Village South,162,Midtown East,5.248,12.6,15.7,10.5,24.92
114,Greenwich Village South,163,Midtown North,5.651,13.6,17.0,11.3,26.41
114,Greenwich Village South,164,Midtown South,3.264,7.8,9.8,6.5,17.58
114,Greenwich Village South,166,Morningside Heights,11.941,28.7,35.8,23.9,49.68
114,Greenwich Village South,170,Murray Hill,3.743,9.0,11.2,7.5,19.35
114,Greenwich Village South,186,Penn Station/Madison Sq West,2.634,6.3,7.9,5.3,15.25
114,Greenwich Village South,194,Randalls Island,13.09,31.4,39.3,26.2,53.93
114,Greenwich Village South,202,Roosevelt Island,7.733,18.6,23.2,15.5,34.11
114,Greenwich Village South,209,Seaport,2.651,6.4,8.0,5.3,15.31
114,Greenwich Village South,211,SoHo,0.844,2.0,2.5,1.7,8.62
114,Greenwich Village South,224,Stuy Town/Peter Cooper Village,2.157,5.2,6.5,4.3,13.48
114,Greenwich Village South,229,Sutton Place/Turtle Bay North,5.868,14.1,17.6,11.7,27.21
114,Greenwich Village South,230,Times Sq/Theatre District,4.58,11.0,13.7,9.2,22.45
114,Greenwich Village South,231,TriBeCa/Civic Center,2.057,4.9,6.2,4.1,13.11
114,Greenwich Village South,232,Two Bridges/Seward Park,2.726,6.5,8.2,5.5,15.59
114,Greenwich Village South,233,UN/Turtle Bay South,4.668,11.2,14.0,9.3,22.77
114,Greenwich Village South,234,Union Sq,1.908,4.6,5.7,3.8,12.56
114,Greenwich Village South,236,Upper East Side North,9.163,22.0,27.5,18.3,39.4
114,Greenwich Village South,237,Upper East Side South,7.13,17.1,21.4,14.3,31.88
114,Greenwich Village South,238,Upper West Side North,9.03,21.7,27.1,18.1,38.91
114,Greenwich Village South,239,Upper West Side South,7.704,18.5,23.1,15.4,34.0
114,Greenwich Village South,243,Washington Heights North,19.636,47.1,58.9,39.3,78.15
114,Greenwich Village South,244,Washington Heights South,17.216,41.3,51.6,34.4,69.2
114,Greenwich Village South,246,West Chelsea/Hudson Yards,3.357,8.1,10.1,6.7,17.92
114,Greenwich Village South,249,West Village,1.159,2.8,3.5,2.3,9.79
114,Greenwich Village South,261,World Trade Center,3.443,8.3,10.3,6.9,18.24
114,Greenwich Village South,262,Yorkville East,9.566,23.0,28.7,19.1,40.89
114,Greenwich Village South,263,Yorkville West,9.492,22.8,28.5,19.0,40.62
116,Hamilton Heights,4,Alphabet City,13.756,33.0,41.3,27.5,56.4
116,Hamilton Heights,12,Battery Park,19.337,46.4,58.0,38.7,77.05
116,Hamilton Heights,13,Battery Park City,18.383,44.1,55.1,36.8,73.52
116,Hamilton Heights,24,Bloomingdale,4.194,10.1,12.6,8.4,21.02
116,Hamilton Heights,41,Central Harlem,2.724,6.5,8.2,5.4,15.58
116,Hamilton Heights,42,Central Harlem North,1.629,3.9,4.9,3.3,11.53
116,Hamilton Heights,43,Central Park,6.339,15.2,19.0,12.7,28.95
116,Hamilton Heights,45,Chinatown,16.805,40.3,50.4,33.6,67.68
116,Hamilton Heights,48,Clinton East,10.632,25.5,31.9,21.3,44.84
116,Hamilton Heights,50,Clinton West,10.646,25.6,31.9,21.3,44.89
116,Hamilton Heights,68,East Chelsea,13.009,31.2,39.0,26.0,53.63
116,Hamilton Heights,74,East Harlem North,3.835,9.2,11.5,7.7,19.69
116,Hamilton Heights,75,East Harlem South,4.388,10.5,13.2,8.8,21.73
116,Hamilton Heights,79,East Village,14.098,33.8,42.3,28.2,57.66
116,Hamilton Heights,87,Financial District North,18.223,43.7,54.7,36.4,72.93
116,Hamilton Heights,88,Financial District South,18.946,45.5,56.8,37.9,75.6
116,Hamilton Heights,90,Flatiron,13.432,32.2,40.3,26.9,55.2
116,Hamilton Heights,100,Garment District,11.5,27.6,34.5,23.0,48.05
116,Hamilton Heights,103,Governor's Island/Ellis Island/Liberty Island,23.312,55.9,69.9,46.6,91.76
116,Hamilton Heights,107,Gramercy,12.927,31.0,38.8,25.9,53.33
116,Hamilton Heights,113,Greenwich Village North,14.269,34.2,42.8,28.5,58.29
116,Hamilton Heights,114,Greenwich Village South,14.996,36.0,45.0,30.0,60.99
116,Hamilton Heights,116,Hamilton Heights,0.0,0.0,0.0,0.0,5.5
116,Hamilton Heights,120,Highbridge Park,3.72,8.9,11.2,7.4,19.26
116,Hamilton Heights,125,Hudson Sq,16.084,38.6,48.3,32.2,65.01
116,Hamilton Heights,127,Inwood,6.776,16.3,20.3,13.6,30.57
116,Hamilton Heights,128,Inwood Hill Park,7.036,16.9,21.1,14.1,31.53
116,Hamilton Heights,137,Kips Bay,11.885,28.5,35.7,23.8,49.47
116,Hamilton Heights,140,Lenox Hill East,7.279,17.5,21.8,14.6,32.43
116,Hamilton Heights,141,Lenox Hill West,7.537,18.1,22.6,15.1,33.39
116,Hamilton Heights,142,Lincoln Square East,8.673,20.8,26.0,17.3,37.59
116,Hamilton Heights,143,Lincoln Square West,8.939,21.5,26.8,17.9,38.57
116,Hamilton Heights,144,Little Italy/NoLiTa,15.775,37.9,47.3,31.5,63.87
116,Hamilton Heights,148,Lower East Side,15.474,37.1,46.4,30.9,62.75
116,Hamilton Heights,151,Manhattan Valley,4.863,11.7,14.6,9.7,23.49
116,Hamilton Heights,152,Manhattanville,1.44,3.5,4.3,2.9,10.83
116,Hamilton Heights,153,Marble Hill,8.623,20.7,25.9,17.2,37.4
116,Hamilton Heights,158,Meatpacking/West Village West,15.253,36.6,45.8,30.5,61.93
116,Hamilton Heights,161,Midtown Center,10.058,24.1,30.2,20.1,42.71
116,Hamilton Heights,162,Midtown East,9.749,23.4,29.2,19.5,41.57
116,Hamilton Heights,163,Midtown North,9.345,22.4,28.0,18.7,40.08
116,Hamilton Heights,164,Midtown South,11.732,28.2,35.2,23.5,48.91
116,Hamilton Heights,166,Morningside Heights,3.056,7.3,9.2,6.1,16.81
116,Hamilton Heights,170,Murray Hill,11.254,27.0,33.8,22.5,47.14
116,Hamilton Heights,186,Penn Station/Madison Sq West,12.362,29.7,37.1,24.7,51.24
116,Hamilton Heights,194,Randalls Island,6.04,14.5,18.1,12.1,27.85
116,Hamilton Heights,202,Roosevelt Island,7.264,17.4,21.8,14.5,32.38
116,Hamilton Heights,209,Seaport,17.648,42.4,52.9,35.3,70.8
116,Hamilton Heights,211,SoHo,15.84,38.0,47.5,31.7,64.11
116,Hamilton Heights,224,Stuy Town/Peter Cooper Village,12.839,30.8,38.5,25.7,53.01
116,Hamilton Heights,229,Sutton Place/Turtle Bay North,9.128,21.9,27.4,18.3,39.28
116,Hamilton Heights,230,Times Sq/Theatre District,10.416,25.0,31.2,20.8,44.04
116,Hamilton Heights,231,TriBeCa/Civic Center,17.053,40.9,51.2,34.1,68.6
116,Hamilton Heights,232,Two Bridges/Seward Park,15.263,36.6,45.8,30.5,61.97
116,Hamilton Heights,233,UN/Turtle Bay South,10.328,24.8,31.0,20.7,43.72
116,Hamilton Heights,234,Union Sq,13.089,31.4,39.3,26.2,53.93
116,Hamilton Heights,236,Upper East Side North,5.833,14.0,17.5,11.7,27.08
116,Hamilton Heights,237,Upper East Side South,7.866,18.9,23.6,15.7,34.61
116,Hamilton Heights,238,Upper West Side North,5.966,14.3,17.9,11.9,27.58
116,Hamilton Heights,239,Upper West Side South,7.292,17.5,21.9,14.6,32.48
116,Hamilton Heights,243,Washington Heights North,4.639,11.1,13.9,9.3,22.67
116,Hamilton Heights,244,Washington Heights South,2.219,5.3,6.7,4.4,13.71
116,Hamilton Heights,246,West Chelsea/Hudson Yards,12.823,30.8,38.5,25.6,52.94
116,Hamilton Heights,249,West Village,14.781,35.5,44.3,29.6,60.19
116,Hamilton Heights,261,World Trade Center,18.44,44.3,55.3,36.9,73.73
116,Hamilton Heights,262,Yorkville East,5.906,14.2,17.7,11.8,27.35
116,Hamilton Heights,263,Yorkville West,5.504,13.2,16.5,11.0,25.87
120,Highbridge Park,4,Alphabet City,17.476,41.9,52.4,35.0,70.16
120,Highbridge Park,12,Battery Park,23.057,55.3,69.2,46.1,90.81
120,Highbridge Park,13,Battery Park City,22.103,53.0,66.3,44.2,87.28
120,Highbridge Park,24,Bloomingdale,7.914,19.0,23.7,15.8,34.78
120,Highbridge Park,41,Central Harlem,6.444,15.5,19.3,12.9,29.34
120,Highbridge Park,42,Central Harlem North,4.019,9.6,12.1,8.0,20.37
120,Highbridge Park,43,Central Park,10.059,24.1,30.2,20.1,42.72
120,Highbridge Park,45,Chinatown,20.525,49.3,61.6,41.1,81.44
120,Highbridge Park,48,Clinton East,14.352,34.4,43.1,28.7,58.6
120,Highbridge Park,50,Clinton West,14.366,34.5,43.1,28.7,58.65
120,Highbridge Park,68,East Chelsea,16.729,40.1,50.2,33.5,67.4
120,Highbridge Park,74,East Harlem North,5.601,13.4,16.8,11.2,26.22
120,Highbridge Park,75,East Harlem South,7.542,18.1,22.6,15.1,33.4
120,Highbridge Park,79,East Village,17.818,42.8,53.5,35.6,71.43
120,Highbridge Park,87,Financial District North,21.944,52.7,65.8,43.9,86.69
120,Highbridge Park,88,Financial District South,22.666,54.4,68.0,45.3,89.36
120,Highbridge Park,90,Flatiron,17.152,41.2,51.5,34.3,68.96
120,Highbridge Park,100,Garment District,15.22,36.5,45.7,30.4,61.82
120,Highbridge Park,103,Governor's Island/Ellis Island/Liberty Island,27.033,64.9,81.1,54.1,105.52
120,Highbridge Park,107,Gramercy,16.647,40.0,49.9,33.3,67.1
120,Highbridge Park,113,Greenwich Village North,17.989,43.2,54.0,36.0,72.06
120,Highbridge Park,114,Greenwich Village South,18.717,44.9,56.1,37.4,74.75
120,Highbridge Park,116,Hamilton Heights,3.72,8.9,11.2,7.4,19.26
120,Highbridge Park,120,Highbridge Park,0.0,0.0,0.0,0.0,5.5
120,Highbridge Park,125,Hudson Sq,19.805,47.5,59.4,39.6,78.78
120,Highbridge Park,127,Inwood,3.056,7.3,9.2,6.1,16.81
120,Highbridge Park,128,Inwood Hill Park,3.315,8.0,9.9,6.6,17.77
120,Highbridge Park,137,Kips Bay,15.605,37.5,46.8,31.2,63.24
120,Highbridge Park,140,Lenox Hill East,11.0,26.4,33.0,22.0,46.2
120,Highbridge Park,141,Lenox Hill West,11.257,27.0,33.8,22.5,47.15
120,Highbridge Park,142,Lincoln Square East,12.393,29.7,37.2,24.8,51.36
120,Highbridge Park,143,Lincoln Square West,12.659,30.4,38.0,25.3,52.34
120,Highbridge Park,144,Little Italy/NoLiTa,19.495,46.8,58.5,39.0,77.63
120,Highbridge Park,148,Lower East Side,19.194,46.1,57.6,38.4,76.52
120,Highbridge Park,151,Manhattan Valley,8.583,20.6,25.8,17.2,37.26
120,Highbridge Park,152,Manhattanville,5.16,12.4,15.5,10.3,24.59
120,Highbridge Park,153,Marble Hill,4.902,11.8,14.7,9.8,23.64
120,Highbridge Park,158,Meatpacking/West Village West,18.973,45.5,56.9,37.9,75.7
120,Highbridge Park,161,Midtown Center,13.778,33.1,41.3,27.6,56.48
120,Highbridge Park,162,Midtown East,13.469,32.3,40.4,26.9,55.34
120,Highbridge Park,163,Midtown North,13.066,31.4,39.2,26.1,53.84
120,Highbridge Park,164,Midtown South,15.452,37.1,46.4,30.9,62.67
120,Highbridge Park,166,Morningside Heights,6.776,16.3,20.3,13.6,30.57
120,Highbridge Park,170,Murray Hill,14.974,35.9,44.9,29.9,60.9
120,Highbridge Park,186,Penn Station/Madison Sq West,16.083,38.6,48.2,32.2,65.01
120,Highbridge Park,194,Randalls Island,6.72,16.1,20.2,13.4,30.37
120,Highbridge Park,202,Roosevelt Island,10.984,26.4,33.0,22.0,46.14
120,Highbridge Park,209,Seaport,21.368,51.3,64.1,42.7,84.56
120,Highbridge Park,211,SoHo,19.56,46.9,58.7,39.1,77.87
120,Highbridge Park,224,Stuy Town/Peter Cooper Village,16.559,39.7,49.7,33.1,66.77
120,Highbridge Park,229,Sutton Place/Turtle Bay North,12.849,30.8,38.5,25.7,53.04
120,Highbridge Park,230,Times Sq/Theatre District,14.137,33.9,42.4,28.3,57.81
120,Highbridge Park,231,TriBeCa/Civic Center,20.773,49.9,62.3,41.5,82.36
120,Highbridge Park,232,Two Bridges/Seward Park,18.983,45.6,57.0,38.0,75.74
120,Highbridge Park,233,UN/Turtle Bay South,14.049,33.7,42.1,28.1,57.48
120,Highbridge Park,234,Union Sq,16.809,40.3,50.4,33.6,67.69
120,Highbridge Park,236,Upper East Side North,9.554,22.9,28.7,19.1,40.85
120,Highbridge Park,237,Upper East Side South,11.587,27.8,34.8,23.2,48.37
